SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
MEDIORG,ST,60,60,56.3,56.9,57.5,58.15,28000,1623800.00,11-Oct-2024,7,INE0PE401018
ONELIFECAP,BE,16.83,16.84,16.83,16.84,16.84,16.81,5094,85762.95,11-Oct-2024,25,INE912L01015
SCPL,BE,370,372,357.15,365.05,366,367.9,10335,3735429.80,11-Oct-2024,215,INE501Y01019
SIYSIL,EQ,524.75,534.9,523.45,526.8,527.6,524.65,111371,58771794.70,11-Oct-2024,4438,INE076B01028
STERTOOLS,EQ,572.7,603.45,569.55,574.65,574.5,570.4,272358,157954846.75,11-Oct-2024,8762,INE334A01023
TATACOMM,EQ,1955.3,1993.7,1954.95,1963.75,1963.3,1951.8,333881,659430518.60,11-Oct-2024,29534,INE151A01013
SGBMR29XII,GB,8030.01,8100,8030.01,8062.14,8040.1,8057.7,347,2800973.48,11-Oct-2024,54,IN0020200427
876HUDCO28,ND,1106.7,1117,1106.7,1117,1117,1118.99,1288,1436462.23,11-Oct-2024,11,INE031A07949
DHUNINV,EQ,2191,2250,2142,2219.2,2232,2141.95,2330,5126001.40,11-Oct-2024,606,INE320L01011
GARFIBRES,EQ,4017.65,4062,3967.65,4011.35,4011.25,4017.65,10428,41855789.95,11-Oct-2024,2437,INE276A01018
INTERARCH,EQ,1469,1521,1450.05,1502.4,1500,1467,256057,380509995.05,11-Oct-2024,14391,INE00M901018
MINDACORP,EQ,584.1,584.9,570,571.45,572.65,581.15,215238,123866531.65,11-Oct-2024,10479,INE842C01021
MHHL,SM,61,61,59.1,59.1,59.1,60.5,4500,269100.00,11-Oct-2024,3,INE450S01011
GOLDBEES,EQ,64.9,64.9,63.11,63.54,63.5,63.01,5995568,381417734.18,11-Oct-2024,23752,INF204KB17I5
RGL,EQ,140.21,147.79,137.8,143.72,143.6,141.08,1256011,180845125.34,11-Oct-2024,8419,INE722H01024
83TCHF25,N6,1051.15,1056.5,1051.1,1055.5,1056.5,1053,329,346541.05,11-Oct-2024,15,INE033L07GQ0
SECMARK,EQ,102.9,105.99,100.35,102.41,100.37,104.63,5509,572169.30,11-Oct-2024,230,INE0BTM01013
YATHARTH,EQ,601,632.2,598.4,628.25,626.8,591.9,1306767,808812926.95,11-Oct-2024,62445,INE0JO301016
ANNAPURNA,SM,398.85,408,398,404.6,404,398.85,49000,19776525.00,11-Oct-2024,87,INE0MGM01017
BSHSL,EQ,180.2,181.17,174,175.93,175,179.8,19273,3427807.94,11-Oct-2024,734,INE032Z01020
BSE,EQ,4265,4550,4248.7,4496.45,4534,4216.15,6486810,28485565254.10,11-Oct-2024,339102,INE118H01025
GENESYS,EQ,787,791,778.6,784,779.95,790.05,108379,85164730.25,11-Oct-2024,3266,INE727B01026
MAGADSUGAR,EQ,890,891.5,868.8,873.7,872,887.8,13528,11830331.90,11-Oct-2024,890,INE347W01011
PARAMATRIX,SM,108.4,108.4,105.5,105.5,105.5,108.4,4800,509880.00,11-Oct-2024,4,INE0S2W01018
SANOFICONR,EQ,5000,5003.2,4864,4902.05,4872.5,4983.7,15939,78171507.80,11-Oct-2024,3133,INE0UOS01011
SHALPAINTS,EQ,130.9,131.28,129.62,130.32,130,130.58,51153,6671395.08,11-Oct-2024,1034,INE849C01026
TATACONSUM,EQ,1118,1122.35,1101.65,1113.1,1114,1114.15,569469,633001896.65,11-Oct-2024,34307,INE192A01025
TATSILV,EQ,8.99,8.99,8.81,8.88,8.9,8.73,2893830,25749234.21,11-Oct-2024,1722,INF277KA1984
APOLLOPIPE,EQ,562.15,574,559.5,568.5,570,562.1,29884,16924715.35,11-Oct-2024,2135,INE126J01016
DMART,EQ,4643.1,4643.1,4529,4572.7,4570,4607.5,410581,1872155901.05,11-Oct-2024,32107,INE192R01011
GEECEE,EQ,402.2,414.8,390.1,403.65,407.9,405.8,13676,5535833.20,11-Oct-2024,799,INE916G01016
727GS2026,GS,102,102,101.18,101.18,101.18,101.14,122,12346.63,11-Oct-2024,4,IN0020190016
KAMATHOTEL,EQ,203.48,203.48,198,199.5,198.1,203.48,18927,3779871.50,11-Oct-2024,871,INE967C01018
MAXPOSURE,SM,107.7,108.75,103.5,104.7,103.9,105.8,104000,10918200.00,11-Oct-2024,44,INE0ECC01022
SEL,ST,620,626,602,621.4,615,600.1,6800,4201600.00,11-Oct-2024,17,INE0O3O01017
VOLTAMP,EQ,13477.95,13684.8,13173,13599,13500,13461,12518,168779244.05,11-Oct-2024,5333,INE540H01012
SGBJUL28IV,GB,8051,8131,8013,8074.03,8089.99,8042.22,1133,9137029.18,11-Oct-2024,84,IN0020200146
ABSLBANETF,EQ,52.98,52.98,51.77,52.06,52.15,52.4,75623,3944538.08,11-Oct-2024,762,INF209KB17D5
CREDITACC,EQ,1110,1114.2,1068.1,1075.25,1080,1119.2,891127,962041882.45,11-Oct-2024,46096,INE741K01010
FINCABLES,EQ,1310.2,1311,1288,1298.15,1296.9,1300.15,144824,187735814.20,11-Oct-2024,14022,INE235A01022
HARRMALAYA,BE,289,291.9,265,275.8,272,278.55,65108,18172777.90,11-Oct-2024,638,INE544A01019
RELCHEMQ,EQ,222,222,218.5,219.05,218.9,220.88,2088,459640.88,11-Oct-2024,184,INE750D01016
SPORTKING,EQ,117.9,118.75,116.31,117.73,118.2,116.51,106710,12530176.96,11-Oct-2024,1900,INE885H01029
VILAS,SM,398.3,411,398,410.25,410.75,402.6,18000,7327200.00,11-Oct-2024,18,INE0AZY01017
CHOLAHLDNG,EQ,1902.5,1934.45,1856,1888.75,1870.5,1889.8,116033,218077461.10,11-Oct-2024,17129,INE149A01033
GAJANAND,ST,24.35,24.35,22.95,23,22.95,23.85,102000,2389350.00,11-Oct-2024,32,INE0QTE01018
HPAL,EQ,90.1,91.9,89.19,89.91,90.19,89.22,115170,10376519.07,11-Oct-2024,1514,INE0GSL01024
JAICORPLTD,EQ,344.4,373.65,342,363.55,363.4,343.2,2703978,983222956.20,11-Oct-2024,75452,INE070D01027
KAMDHENU,EQ,522,555.85,521,550.15,552.05,531,253446,137369656.20,11-Oct-2024,5414,INE390H01012
PENTAGON,SM,110,110,110,110,110,110,2000,220000.00,11-Oct-2024,2,INE0ORS01017
SHAREINDIA,EQ,300,317.1,297.8,313.6,313.3,301.05,615999,192440563.75,11-Oct-2024,14689,INE932X01026
SINTERCOM,EQ,159,164.99,158.6,160.42,160,159.81,14460,2335342.63,11-Oct-2024,979,INE129Z01016
SUNCLAY,EQ,2406.05,2448.95,2314,2369.25,2350.05,2397.7,106017,247952988.60,11-Oct-2024,3611,INE0Q3R01026
TECHERA,ST,175.7,175.7,175.7,175.7,175.7,167.35,22400,3935680.00,11-Oct-2024,9,INE0JQS01019
DHANUKA,EQ,1507.6,1508.95,1480,1493.35,1493.8,1495.45,11543,17244763.30,11-Oct-2024,2078,INE435G01025
IRB,EQ,59,59.7,58.3,59.45,59.54,58.65,7683699,453539182.59,11-Oct-2024,33761,INE821I01022
LTFOODS,EQ,398.3,405.7,397.8,402.2,403,399.5,337189,135597151.75,11-Oct-2024,17293,INE818H01020
ONGC,EQ,291.3,293.65,289.5,292.55,292.65,288.75,7011704,2046084357.20,11-Oct-2024,66081,INE213A01029
PVSL,EQ,213.33,213.33,209.02,209.91,210.75,213.33,29434,6183835.84,11-Oct-2024,1730,INE772T01024
948SCL26,N9,900,900,900,900,900,840,6,5400.00,11-Oct-2024,2,INE148I07PZ4
ANMOL,BE,33.5,34.39,33.5,34.39,34.39,32.76,211061,7225615.85,11-Oct-2024,782,INE02AR01019
CHENNPETRO,EQ,906.95,913.4,893.7,909,908.2,904.9,364110,328291485.15,11-Oct-2024,21392,INE178A01016
PSUBANKADD,EQ,69.09,69.09,66,66.32,66.27,66.21,4228,280436.46,11-Oct-2024,98,INF740KA1SY9
JUBLFOOD,EQ,623,631.3,615,629.7,630,623.8,1237202,772906786.45,11-Oct-2024,51145,INE797F01020
MANORG,BE,532.1,532.1,532,532.1,532.1,521.7,1404,747067.60,11-Oct-2024,20,INE370D01013
MEDPLUS,EQ,662.2,690,660,666.9,669.7,662.35,296467,198219017.75,11-Oct-2024,11526,INE804L01022
NIITLTD,EQ,170.7,171.75,166,167.62,167.5,170.22,1301594,218956187.51,11-Oct-2024,13044,INE161A01038
TGBHOTELS,EQ,15.15,15.95,14.55,15.62,15.95,14.87,430001,6647182.63,11-Oct-2024,878,INE797H01018
UNIENTER,EQ,168.96,172.94,168.96,171.65,172.94,169.18,3557,607709.16,11-Oct-2024,240,INE037A01022
774IREDA31,N7,1145,1155,1145,1155,1155,1146.12,186,214118.50,11-Oct-2024,6,INE202E07229
INDIAGLYCO,EQ,1486.25,1491,1442.75,1470.5,1474,1487.25,162273,237387183.70,11-Oct-2024,15690,INE560A01015
PENIND,EQ,178.5,179.57,171.37,177.8,178.9,179.58,362953,64159050.13,11-Oct-2024,5299,INE932A01024
SAURASHCEM,EQ,111.8,112.16,110.11,111.26,110.2,110.43,44706,4966924.53,11-Oct-2024,1031,INE626A01014
SESHAPAPER,EQ,330.25,338,327.25,336.95,338,328.6,14148,4728723.05,11-Oct-2024,1233,INE630A01024
TECHIN,BZ,49.01,49.01,49.01,49.01,49.01,50.02,17639,864487.39,11-Oct-2024,35,INE778A01021
USK,BE,57.7,57.7,57,57,57,57.8,26322,1502300.20,11-Oct-2024,212,INE0N0Y01013
ANURAS,EQ,736.2,738,730.75,735.3,734,734.55,17996,13231775.30,11-Oct-2024,1623,INE930P01018
APLAPOLLO,EQ,1573,1587.55,1542,1571.7,1576,1573.75,211774,332466377.60,11-Oct-2024,18436,INE702C01027
DICIND,BE,729,735,715,729.95,730,729.4,6219,4539449.85,11-Oct-2024,69,INE303A01010
GRSE,EQ,1753.7,1775,1724,1748.15,1747,1742.8,1370623,2395936516.10,11-Oct-2024,75969,INE382Z01011
GOCOLORS,EQ,1263.9,1277.8,1244,1263.5,1266.5,1255.9,37407,46873979.20,11-Oct-2024,3613,INE0BJS01011
MOMOMENTUM,EQ,75.98,75.99,75.02,75.62,75.65,75.5,74201,5609825.59,11-Oct-2024,799,INF247L01BK2
PATINTLOG,EQ,23.75,24.8,23.31,23.61,23.7,23.56,1210482,29079103.35,11-Oct-2024,2843,INE529D01014
RISHABH,EQ,383.6,384.35,370,372.75,372.95,379.4,26304,9873240.75,11-Oct-2024,1320,INE0N2P01017
842IIFL26,NL,963,965,947.1,959,959,955.77,57,54737.00,11-Oct-2024,5,INE530B07161
SUPREMEIND,EQ,5345,5345.4,5219,5224.4,5225,5311.25,40325,211310080.15,11-Oct-2024,6755,INE195A01028
UNIINFO,EQ,40.73,41.48,39.25,40.03,40,39.28,94996,3871971.14,11-Oct-2024,1661,INE481Z01011
AARTISURF,BE,795,810,775.1,790.65,790,793.15,6604,5240612.35,11-Oct-2024,333,INE09EO01013
ACE,EQ,1355,1356.2,1340.1,1343.85,1344,1348.6,70140,94455370.20,11-Oct-2024,7594,INE731H01025
ASTRAL,EQ,1898.95,1904,1882,1897.45,1900,1899.45,316306,598058401.95,11-Oct-2024,27069,INE006I01046
830NHAI27,N2,1063,1083,1063,1080.73,1080,1062.04,21613,23233835.94,11-Oct-2024,143,INE906B07CB9
ISEC,EQ,849,849.5,827.4,829.45,829,842.95,124252,103671277.25,11-Oct-2024,6462,INE763G01038
ITDCEM,EQ,592.9,597.95,582.95,590.1,591.95,594.2,601461,354226646.30,11-Oct-2024,21323,INE686A01026
LUPIN,EQ,2170,2229,2158.65,2224.5,2220,2154.65,1215960,2675302642.05,11-Oct-2024,60255,INE326A01037
SKMEGGPROD,EQ,257.25,257.25,252.95,254.55,256.15,256.35,23331,5936406.00,11-Oct-2024,777,INE411D01015
VSSL,EQ,288.7,293.9,286.05,290.95,292,288.7,20996,6101915.95,11-Oct-2024,866,INE050M01012
AURUM,BE,207.5,207.5,195.8,198.19,196.5,206.1,26229,5205947.83,11-Oct-2024,476,INE898S01029
AVANTIFEED,EQ,603,617.95,598.25,610.4,611.8,605.15,237047,144320081.85,11-Oct-2024,18182,INE871C01038
AXITA,EQ,15.49,15.55,15.25,15.29,15.28,15.3,3149279,48309137.76,11-Oct-2024,12402,INE02EZ01022
CMMIPL,ST,2.6,2.65,2.6,2.65,2.65,2.6,51000,134850.00,11-Oct-2024,16,INE289S01013
DURLAX,SM,65,65,62.8,63.2,63.5,63.25,32000,2042900.00,11-Oct-2024,16,INE0OUW01013
EKC,EQ,206.21,209,202.35,205.62,205.85,207.33,892205,183137274.10,11-Oct-2024,15764,INE184H01027
FAIRCHEMOR,EQ,1135.05,1163.5,1117.05,1145.85,1157.8,1129.05,14541,16602165.10,11-Oct-2024,2139,INE0DNW01011
GRANULES,EQ,581.2,607.4,575.05,603.85,603.7,578.4,5276749,3152119337.00,11-Oct-2024,62629,INE101D01020
HDFCGOLD,EQ,65.8,65.8,65.11,65.46,65.4,64.89,2172306,142248633.29,11-Oct-2024,2539,INF179KC1981
HDFCVALUE,EQ,153.32,153.32,144.82,146.09,148,146.02,5463,795553.85,11-Oct-2024,153,INF179KC1DK8
INFINIUM,ST,349.1,355,339.4,355,355,355,5000,1731125.00,11-Oct-2024,10,INE0MRE01011
NRAIL,EQ,364.55,365,359,360.75,363,363.55,11093,4031895.70,11-Oct-2024,416,INE740D01017
PANACHE,BE,181.2,184.6,181.2,184.6,184.6,184.62,1716,312237.70,11-Oct-2024,12,INE895W01019
RITEZONE,SM,47.45,47.9,46.35,46.9,46.9,44,8000,377680.00,11-Oct-2024,5,INE0MRA01019
ROLEXRINGS,EQ,2357,2367.75,2320,2342.55,2323.9,2352.6,4211,9878885.65,11-Oct-2024,973,INE645S01016
SAHANA,SM,1310,1340,1242,1277,1277,1316,11500,14678875.00,11-Oct-2024,42,INE0LEX01011
SECL,SM,30.9,30.9,29.7,29.7,29.7,29.7,243750,7264687.50,11-Oct-2024,27,INE00Y701026
SHILPAMED,EQ,861,878,852.05,872.35,878,861,185042,160405919.75,11-Oct-2024,7768,INE790G01031
VERTOZ,EQ,21.28,23.52,21.28,22.8,22.8,22.4,33071352,746311750.74,11-Oct-2024,36528,INE188Y01023
VIPULLTD,BE,39.99,39.99,37.7,37.92,37.7,38.79,1046579,40256264.59,11-Oct-2024,1077,INE946H01037
SGBJU29III,GB,8257.92,8261,8059.98,8099,8099,8056.5,424,3428691.96,11-Oct-2024,48,IN0020210087
SGBMAR25,GB,8000,8000,7811.01,7940.5,7935,7920.22,43,341181.37,11-Oct-2024,19,IN0020160126
AIIL,EQ,1829.9,1829.9,1782,1801.65,1801.4,1828.9,32155,58020956.95,11-Oct-2024,3406,INE206F01022
BOSS,SM,61,61.85,60.85,60.9,60.9,61.1,70000,4287700.00,11-Oct-2024,25,INE0QNI01012
INDBANK,EQ,44.3,45.25,44.3,44.72,45.25,44.72,23203,1036906.61,11-Oct-2024,602,INE841B01017
INNOVACAP,EQ,728,728,708.1,714.6,712.45,722.8,39312,28110215.45,11-Oct-2024,3697,INE0DUT01020
KBCGLOBAL,EQ,2.21,2.3,2.2,2.27,2.27,2.23,30759175,69203274.69,11-Oct-2024,6015,INE278R01034
MEGATHERM,SM,350,356.5,348,352,352,347.85,9600,3373820.00,11-Oct-2024,24,INE531R01010
PRUDENT,EQ,2624.45,2650.2,2586.15,2626.75,2613,2611.35,18561,48760086.20,11-Oct-2024,3654,INE00F201020
835IFL25,NV,1000,1000,1000,1000,1000,1001,25,25000.00,11-Oct-2024,1,INE530B07336
SIGIND,EQ,72,73.39,71.72,72.13,72.1,72.01,10601,766241.80,11-Oct-2024,231,INE529F01035
SUPRIYA,EQ,589.4,593.05,559.1,564.8,565.5,586.25,292398,165814245.05,11-Oct-2024,18283,INE07RO01027
TARAPUR,BE,23.64,23.91,22.76,23.91,23.91,22.78,90104,2123393.30,11-Oct-2024,243,INE747K01017
ASIANTILES,EQ,79.91,80.35,78.57,78.95,79.03,79.76,501407,39734983.77,11-Oct-2024,2556,INE022I01019
ICIL,EQ,357,366,351.6,361.5,360.05,357,227961,81762535.55,11-Oct-2024,19217,INE483B01026
LINDEINDIA,EQ,8211,8326.2,8111.5,8147.75,8141,8323.75,33578,275226084.90,11-Oct-2024,6937,INE473A01011
63MOONS,EQ,426.9,454,415,439.25,438.5,424.8,934044,407102004.45,11-Oct-2024,22366,INE111B01023
ABFRL,EQ,339.5,344.7,339,340.25,340,337.4,2719292,927299907.25,11-Oct-2024,26867,INE647O01011
MANGALAM,EQ,121.6,125.79,121.6,123.69,124.01,121.55,27179,3376257.00,11-Oct-2024,554,INE584F01014
MMTC,EQ,85.2,85.92,84.25,85.06,84.98,84.67,910419,77468774.89,11-Oct-2024,8146,INE123F01029
NSIL,EQ,4812.95,4970,4768.35,4924.85,4925,4801,12143,59465613.85,11-Oct-2024,2530,INE023A01030
RIIL,EQ,1187.95,1274.7,1182.4,1218.25,1216.15,1182.85,856774,1055509939.35,11-Oct-2024,48560,INE046A01015
PNCINFRA,EQ,446,446.95,439.15,440.6,440.9,443.2,264905,117017221.70,11-Oct-2024,11203,INE195J01029
990SCL26,N7,898,898,799.9,799.9,799.9,750,7,6187.90,11-Oct-2024,3,INE148I07PY7
SEQUENT,BE,193.1,197.55,186,192.72,192.25,193.42,585752,111981782.72,11-Oct-2024,10456,INE807F01027
WABAG,EQ,1547.95,1577.4,1536.85,1562.45,1555.1,1544.4,349183,544752414.10,11-Oct-2024,23597,INE956G01038
VRLLOG,EQ,560.8,579,557.2,575.35,575,565.15,53292,30437162.25,11-Oct-2024,4202,INE366I01010
SGBOC28VII,GB,8114,8119.99,8114,8115.27,8115.28,8112.21,131,1063396.07,11-Oct-2024,25,IN0020200203
AARTIIND,EQ,528,531.9,526,529.2,530.05,526.95,730587,386362314.70,11-Oct-2024,25534,INE769A01020
GANGAFORGE,EQ,8.07,8.23,7.7,7.8,7.76,7.92,212418,1678263.09,11-Oct-2024,484,INE691Z01023
71GS2034,GS,102.16,102.65,102.16,102.65,102.65,102.16,5200,533731.00,11-Oct-2024,4,IN0020240019
RAMANEWS,EQ,20.44,20.59,19.82,19.92,19.85,20.31,61127,1234978.83,11-Oct-2024,315,INE278B01020
SOTAC,SM,137.2,137.2,137.2,137.2,137.2,137.2,1200,164640.00,11-Oct-2024,1,INE0O2D01012
TRUST,SM,208.25,216.4,208.25,212.6,210.1,208.25,73200,15653160.00,11-Oct-2024,45,INE0SWN01019
AXSENSEX,EQ,82,84.49,81.2,83.2,83,83.14,13596,1127083.89,11-Oct-2024,141,INF846K010Q0
FALCONTECH,SM,49.2,49.9,48.85,48.85,48.85,49.35,4800,236520.00,11-Oct-2024,4,INE0PQK01013
HESTERBIO,EQ,2339.25,2355.45,2330,2348.65,2342,2351.15,950,2228458.65,11-Oct-2024,138,INE782E01017
MIRZAINT,EQ,43.74,43.74,42,42.73,43.01,43.41,164453,7075784.32,11-Oct-2024,1146,INE771A01026
MOVALUE,EQ,107.93,107.93,106.02,106.89,107.08,106.44,57290,6121871.46,11-Oct-2024,1125,INF247L01BE5
THYROCARE,EQ,834.45,834.45,821,829.25,830,829.5,9039,7478868.10,11-Oct-2024,1362,INE594H01019
TREEHOUSE,BE,17.65,17.65,16.81,17.34,17.38,17.3,19199,331510.44,11-Oct-2024,84,INE040M01013
VHL,EQ,4070.65,4070.65,4002,4018.55,4002,4030.3,465,1871731.50,11-Oct-2024,173,INE701A01023
WEWIN,BE,76,78.24,76,77.02,77.75,74.56,6170,475531.04,11-Oct-2024,60,INE082W01014
ZODIACLOTH,EQ,121.67,125.7,119.66,123.58,124,121.09,10792,1327933.72,11-Oct-2024,213,INE206B01013
892PFCL33,N8,1355,1363,1355,1363,1363,1350.04,250,339150.00,11-Oct-2024,4,INE134E07463
ADANIENSOL,EQ,997.9,999.05,974.7,976.8,976.8,989.85,1055225,1037569227.25,11-Oct-2024,54023,INE931S01010
BAJAJHLDNG,EQ,10830,10897,10729,10851.1,10820,10747.05,19967,215956476.85,11-Oct-2024,6626,INE118A01012
CCHHL,BE,20.88,21,20.38,20.91,21,20.88,24316,503498.47,11-Oct-2024,107,INE652F01027
GRWRHITECH,EQ,3831.95,3949.95,3780.1,3824.85,3840,3819.95,70592,272439878.35,11-Oct-2024,8247,INE291A01017
HYBRIDFIN,BE,13.09,13.23,12.13,12.73,12.75,12.63,13454,167352.19,11-Oct-2024,76,INE965B01022
INFIBEAM,EQ,28.69,29.05,28.46,28.79,28.8,28.62,8010981,230388936.11,11-Oct-2024,20642,INE483S01020
JKLAKSHMI,EQ,822,834.9,809.6,826.2,826.5,813.6,226238,186753954.40,11-Oct-2024,18577,INE786A01032
KTL,ST,30.8,32.15,30.8,30.9,30.9,30.8,12000,377550.00,11-Oct-2024,4,INE02M801018
NIDAN,SM,30.8,31.5,30.8,31.2,31.2,30.8,6000,187200.00,11-Oct-2024,6,INE0J6L01013
STAR,EQ,1525,1586.05,1525,1559.45,1558,1515.45,485653,759442790.10,11-Oct-2024,30912,INE939A01011
TAC,ST,706,706,670.6,670.7,670.7,705.9,39600,26790900.00,11-Oct-2024,28,INE0SOY01013
THOMASCOTT,EQ,225,232.72,221,232.72,232.72,221.64,12666,2877209.57,11-Oct-2024,351,INE480M01011
UYFINCORP,EQ,30.65,33.8,30.65,31.11,30.9,30.27,421143,13219136.41,11-Oct-2024,4695,INE152C01025
VSTIND,EQ,372.9,383.65,369.6,380.2,380,371,434426,164589883.10,11-Oct-2024,23393,INE710A01016
ZAGGLE,BE,422.6,430,415.05,418.65,424,427.2,269578,113610479.00,11-Oct-2024,6548,INE07K301024
ARHAM,SM,155,160.95,154,158.6,158,159,23000,3609000.00,11-Oct-2024,22,INE0L2Y01011
CUB,EQ,154.15,155.35,153,153.9,153.65,153.99,1013706,155877470.55,11-Oct-2024,16681,INE491A01021
DISHTV,EQ,14.29,14.34,14.05,14.25,14.2,14.22,9100755,129400948.44,11-Oct-2024,6644,INE836F01026
KIRLPNU,EQ,1291,1489.9,1291,1422.55,1438,1305.75,316144,448598513.65,11-Oct-2024,20724,INE811A01020
MARATHON,EQ,642.3,643.5,627.3,638.7,637,638.9,18137,11528232.25,11-Oct-2024,1339,INE182D01020
MUTHOOTMF,EQ,225.59,226.77,221.75,222.64,222.3,225.52,95069,21247548.96,11-Oct-2024,4754,INE046W01019
PNB,EQ,104,105.31,103.3,104.91,104.76,103.69,16201817,1690009416.99,11-Oct-2024,99127,INE160A01022
985ECL28,NK,930.25,933.1,925,933,933,934,2267,2101024.35,11-Oct-2024,24,INE804I079Y6
TAKE,EQ,19.99,20.2,19.6,19.69,19.6,19.87,134275,2658437.68,11-Oct-2024,709,INE142I01023
AFIL,EQ,103.4,103.4,100.4,101.2,101.92,102.07,43742,4428239.29,11-Oct-2024,800,INE916Y01019
BALAMINES,EQ,2236.05,2246.95,2220,2226.25,2231.5,2247,20710,46170006.50,11-Oct-2024,4260,INE050E01027
BOMDYEING,EQ,223.9,224.49,219.85,221.03,220.42,224.26,893310,198213943.79,11-Oct-2024,15254,INE032A01023
CREATIVEYE,EQ,6.7,6.77,6.18,6.77,6.77,6.16,79420,530750.24,11-Oct-2024,368,INE230B01021
824GS2027,GS,105,105,105,105,105,105,2053,215565.00,11-Oct-2024,1,IN0020060078
HERCULES,BE,190,199.5,180.5,199.5,199.5,678.9,127403,24593463.20,11-Oct-2024,650,INE688E01024
DTIL,EQ,270,274,268.25,271.5,271.05,269.2,17559,4760686.85,11-Oct-2024,1042,INE341R01014
DIVGIITTS,EQ,653.75,666,640.25,649.6,642.4,651.35,63962,41796428.00,11-Oct-2024,3106,INE753U01022
MAHSEAMLES,EQ,624.35,631.4,614.8,618.75,615,624.35,192394,119731030.70,11-Oct-2024,11570,INE271B01025
NFL,EQ,123.5,123.5,121.3,121.76,121.74,123.44,1067237,130247919.22,11-Oct-2024,11628,INE870D01012
SANWARIA,BZ,0.48,0.48,0.46,0.47,0.48,0.47,520837,246429.96,11-Oct-2024,251,INE890C01046
SHRADHA,BE,162.3,162.3,162.3,162.3,162.3,159.12,8250,1338975.00,11-Oct-2024,37,INE715Y01023
SKYGOLD,BE,3040,3143,2970,3036.75,3045,3041.6,22500,68622370.00,11-Oct-2024,2492,INE01IU01018
SSWL,EQ,214.41,215.3,209.01,214.08,215,214.41,138115,29411408.49,11-Oct-2024,4108,INE802C01033
VERANDA,EQ,268.7,281,265.75,276,273.5,269.55,405245,111768424.10,11-Oct-2024,2459,INE0IQ001011
VISHNU,EQ,427.25,428.45,411.3,415.3,418,425.5,62812,26372806.55,11-Oct-2024,2260,INE270I01022
BHARTIHEXA,EQ,1435,1449.9,1432,1445.4,1441,1439.75,201714,291120778.25,11-Oct-2024,19669,INE343G01021
EMAMILTD,EQ,744.4,747.95,728.9,730.25,729.9,742.95,482566,353277007.05,11-Oct-2024,18809,INE548C01032
833GS2036,GS,115,115,111.6,115,115,109.85,3499,397385.20,11-Oct-2024,8,IN0020060045
GPTINFRA,EQ,153.5,154.39,146.2,147.48,148.49,153.57,78935,11843260.60,11-Oct-2024,3934,INE390G01014
AATMAJ,SM,27,27,25.55,26.15,26.15,26.65,18000,474100.00,11-Oct-2024,9,INE0OB201016
AGI,EQ,936.5,1039.9,933,1034.05,1038.9,940.65,1222518,1237958806.65,11-Oct-2024,73155,INE415A01038
AMBER,EQ,5122.5,5122.5,5005,5019.85,5010.1,5117.1,104333,527135905.80,11-Oct-2024,17540,INE371P01015
GRINDWELL,EQ,2466,2470,2401.1,2416.5,2407.3,2450.65,13770,33416808.90,11-Oct-2024,3355,INE536A01023
J&KBANK,EQ,99.52,99.95,98.61,99.12,99.14,99.52,1004436,99709073.51,11-Oct-2024,7974,INE168A01041
KNRCON,EQ,321.75,324.95,317.5,318.4,318,321.75,318459,101997945.95,11-Oct-2024,11285,INE634I01029
IMC1,N0,251,251,251,251,251,251,83,20833.00,11-Oct-2024,1,INE00QS24019
IMC1,N2,251.5,251.5,251.5,251.5,251.5,251.5,83,20874.50,11-Oct-2024,1,INE00QS24027
IMC1,N3,252.5,252.5,252.5,252.5,252.5,252.5,83,20957.50,11-Oct-2024,1,INE00QS24035
SHRIPISTON,EQ,2145.5,2220,2136.1,2210.3,2205,2175.5,65069,142317149.80,11-Oct-2024,7088,INE526E01018
RAINBOW,EQ,1394,1414.2,1390.1,1411.25,1410.1,1400,42164,59340381.75,11-Oct-2024,4925,INE961O01016
RBS,SM,95.5,95.5,93.6,94.55,94.55,95,51200,4819040.00,11-Oct-2024,21,INE0RJH01010
RPTECH,EQ,389.8,399.8,382.05,390.25,390,389.8,165004,64420157.80,11-Oct-2024,5204,INE0J1F01024
TIRUMALCHM,EQ,321,322.4,316.25,317.65,316.5,320.2,83402,26580471.45,11-Oct-2024,4067,INE338A01024
UNITEDTEA,EQ,469.6,494.8,469.6,487.65,485.5,467.15,16725,8076349.95,11-Oct-2024,944,INE458F01011
VILINBIO,SM,18.55,19.5,18.25,19.5,19.5,20.05,40000,761400.00,11-Oct-2024,6,INE0L4V01013
DPABHUSHAN,EQ,1784.75,1809,1741.05,1748.75,1747.15,1772.1,90513,160531799.80,11-Oct-2024,5178,INE266Y01019
GOYALALUM,EQ,10.02,10.2,9.7,9.81,9.94,9.97,286394,2849845.79,11-Oct-2024,1438,INE705X01026
HDFCLIFE,EQ,721.5,725.5,717,723.85,722.3,723.65,1984588,1432189436.40,11-Oct-2024,40405,INE795G01014
JYOTHYLAB,EQ,534.95,538.3,526,527.25,528,534.95,128489,68069463.00,11-Oct-2024,9169,INE668F01031
KDDL,EQ,2945.95,2994.8,2917.55,2980.9,2956,2945.95,8876,26326370.30,11-Oct-2024,2109,INE291D01011
